"","Country","Region","Happiness Score_2015","Explained by: GDP per capita_2015","Explained by: Social support_2015","Explained by: Healthy life expectancy_2015","Explained by: Freedom to make life choices_2015","Explained by: Generosity_2015","Explained by: Perceptions of corruption_2015","Happiness Score_2016","Explained by: GDP per capita_2016","Explained by: Social support_2016","Explained by: Healthy life expectancy_2016","Explained by: Freedom to make life choices_2016","Explained by: Generosity_2016","Explained by: Perceptions of corruption_2016","Happiness Score_2017","Explained by: GDP per capita_2017","Explained by: Social support_2017","Explained by: Healthy life expectancy_2017","Explained by: Freedom to make life choices_2017","Explained by: Generosity_2017","Explained by: Perceptions of corruption_2017","Happiness Score_2018","Explained by: GDP per capita_2018","Explained by: Social support_2018","Explained by: Healthy life expectancy_2018","Explained by: Freedom to make life choices_2018","Explained by: Generosity_2018","Explained by: Perceptions of corruption_2018","Happiness Score_2019","Explained by: GDP per capita_2019","Explained by: Social support_2019","Explained by: Healthy life expectancy_2019","Explained by: Freedom to make life choices_2019","Explained by: Generosity_2019","Explained by: Perceptions of corruption_2019","Happiness Score_2020","Explained by: GDP per capita_2020","Explained by: Social support_2020","Explained by: Healthy life expectancy_2020","Explained by: Freedom to make life choices_2020","Explained by: Generosity_2020","Explained by: Perceptions of corruption_2020","Happiness Score_2021","Explained by: GDP per capita_2021","Explained by: Social support_2021","Explained by: Healthy life expectancy_2021","Explained by: Freedom to make life choices_2021","Explained by: Generosity_2021","Explained by: Perceptions of corruption_2021","Happiness Score_2022","Explained by: GDP per capita_2022","Explained by: Social support_2022","Explained by: Healthy life expectancy_2022","Explained by: Freedom to make life choices_2022","Explained by: Generosity_2022","Explained by: Perceptions of corruption_2022"
"96","Morocco","Middle East and North Africa",5.01300001144409,0.734790861606598,0.640947699546814,0.609539031982422,0.416914999485016,0.0717171430587769,0.0854569748044014,5.15100002288818,0.840575635433197,0.385954618453979,0.59471470117569,0.256462544202805,0.0405280329287052,0.0840425565838814,5.2350001335144,0.878114581108093,0.774864435195923,0.59771066904068,0.408158332109451,0.0322099551558495,0.0877631828188896,5.2536997795105,0.778792440891266,0.797342300415039,0.668939471244812,0.460116356611252,0.0263964496552944,0.0742597579956055,5.20809984207153,0.801193356513977,0.782005310058594,0.781668484210968,0.417605668306351,0.0356006994843483,0.0760845541954041,5.09479999542236,0.758622109889984,0.645208477973938,0.745096921920776,0.450054138898849,0.0400325506925583,0.0773856043815613,4.91800022125244,0.792185187339783,0.219433337450027,0.558407783508301,0.476750552654266,0.034210167825222,0.0879276767373085,5.05989980697632,1.20799779891968,0.26778107881546,0.565375924110413,0.492307662963867,0.020166514441371,0.101707242429256
"97","Mozambique","Sub-Saharan Africa",4.97100019454956,0.0830822438001633,1.0262610912323,0.0913100019097328,0.340366631746292,0.222690910100937,0.156033381819725,NA,NA,NA,NA,NA,NA,NA,4.55000019073486,0.234305649995804,0.870701014995575,0.106654435396194,0.480791091918945,0.322228103876114,0.179436385631561,4.41660022735596,0.198004320263863,0.901896715164185,0.172653317451477,0.530865669250488,0.205627605319023,0.158241420984268,4.46619987487793,0.203644618391991,0.985662162303925,0.390126705169678,0.493750035762787,0.197348609566689,0.137761548161507,4.62360000610352,0.178741365671158,0.955202877521515,0.324223637580872,0.560775339603424,0.220422104001045,0.163064315915108,4.79449987411499,0.182770729064941,0.633566915988922,0.196145415306091,0.608491837978363,0.227632790803909,0.162577569484711,5.04829978942871,0.578287780284882,0.659684002399445,0.19108048081398,0.592992186546326,0.185126185417175,0.199687048792839
"98","Myanmar","Southeast Asia",4.30700016021729,0.271075367927551,0.709050476551056,0.48246231675148,0.440170705318451,0.795884907245636,0.190335392951965,4.39499998092651,0.341123312711716,0.699811458587646,0.398799538612366,0.426919221878052,0.819711148738861,0.202434524893761,4.54500007629395,0.367110550403595,1.12323594093323,0.397522568702698,0.514492034912109,0.838075160980225,0.188816204667091,4.30779981613159,0.682132005691528,1.17367851734161,0.429392069578171,0.579642117023468,0.597568035125732,0.178058266639709,4.36040019989014,0.709860146045685,1.1805499792099,0.554679691791534,0.525412976741791,0.56582498550415,0.172200098633766,4.30800008773804,0.678090929985046,1.09817826747894,0.495443075895309,0.597478866577148,0.56981372833252,0.187530353665352,4.42579984664917,0.665774166584015,0.712712705135345,0.340897589921951,0.600967884063721,0.519929766654968,0.178439781069756,4.39419984817505,1.03849804401398,0.829008460044861,0.490855634212494,0.51295667886734,0.45215505361557,0.193791747093201
"99","Nepal","South Asia",4.51399993896484,0.359968245029449,0.864494502544403,0.568741321563721,0.382824212312698,0.322955459356308,0.059067215770483,4.79300022125244,0.446257054805756,0.696985006332397,0.500729203224182,0.370115995407104,0.381596237421036,0.0700814053416252,4.96199989318848,0.479820191860199,1.17928326129913,0.504130780696869,0.440305948257446,0.394096165895462,0.0729755461215973,4.88040018081665,0.425378203392029,1.22822797298431,0.53862863779068,0.526130676269531,0.302018612623215,0.0778836533427238,4.91270017623901,0.44560432434082,1.22556686401367,0.677342176437378,0.439294576644897,0.284695148468018,0.0891281962394714,5.13719987869263,0.444050371646881,1.10078930854797,0.668879389762878,0.480608254671097,0.300971806049347,0.127502962946892,5.26889991760254,0.51871520280838,0.702422142028809,0.49619597196579,0.48761710524559,0.287137299776077,0.135099768638611,5.37650012969971,0.984493017196655,0.783764958381653,0.499228000640869,0.518511533737183,0.236755922436714,0.129804059863091
"100","Netherlands","Western Europe",7.37799978256226,1.32944416999817,1.2801730632782,0.892838299274445,0.615761518478394,0.476103931665421,0.318139433860779,7.33900022506714,1.46468389034271,1.02912271022797,0.812308967113495,0.552113592624664,0.474157631397247,0.299268066883087,7.3769998550415,1.50394463539124,1.42893922328949,0.810696125030518,0.585384488105774,0.470489829778671,0.282661825418472,7.44129991531372,1.36090898513794,1.48827695846558,0.877710044384003,0.638065040111542,0.333357572555542,0.294594615697861,7.48759984970093,1.39602041244507,1.52190339565277,0.999313712120056,0.557075202465057,0.322439581155777,0.297978073358536,7.44890022277832,1.33894634246826,1.46364593505859,0.975675344467163,0.613626480102539,0.33631756901741,0.368569761514664,7.46400022506714,1.50107157230377,1.07915103435516,0.753425419330597,0.64658534526825,0.302396565675735,0.383531123399734,7.4148998260498,1.94457793235779,1.2058482170105,0.786737620830536,0.650681734085083,0.27107647061348,0.419083088636398
"101","New Zealand","North America and ANZ",7.28599977493286,1.25018465518951,1.31967449188232,0.908370614051819,0.639377653598785,0.475010067224503,0.429215639829636,7.33400011062622,1.36066198348999,1.17278170585632,0.830957233905792,0.581473290920258,0.494010955095291,0.419043779373169,7.31400012969971,1.40570604801178,1.54819512367249,0.816759705543518,0.614062130451202,0.500005125999451,0.382816702127457,7.3238000869751,1.26801609992981,1.6006246805191,0.876075565814972,0.668867230415344,0.365170270204544,0.388840347528458,7.30749988555908,1.30258631706238,1.55723392963409,1.02563524246216,0.585146486759186,0.329842686653137,0.380280941724777,7.29960012435913,1.24231791496277,1.48721837997437,1.00813829898834,0.646789908409119,0.325726211071014,0.461268275976181,7.2765998840332,1.40006828308105,1.09390044212341,0.784921288490295,0.665402591228485,0.27555388212204,0.444941848516464,7.19980001449585,1.8520405292511,1.23463356494904,0.752117037773132,0.679753422737122,0.244661137461662,0.483002811670303
"102","Nicaragua","Latin America and Caribbean",5.82800006866455,0.593245685100555,1.1418377161026,0.743144392967224,0.554745614528656,0.278151243925095,0.193170771002769,5.99200010299683,0.69383841753006,0.895209550857544,0.652131021022797,0.465823590755463,0.297732263803482,0.162916645407677,6.07100009918213,0.737299203872681,1.28721570968628,0.653095960617065,0.447551846504211,0.301674216985703,0.130687981843948,6.14099979400635,0.668299376964569,1.3194842338562,0.699841558933258,0.526742875576019,0.207668080925941,0.12847875058651,6.10500001907349,0.693882524967194,1.32452893257141,0.834705114364624,0.434626191854477,0.199506402015686,0.127381056547165,6.13710021972656,0.620033144950867,1.27081274986267,0.803093254566193,0.560117304325104,0.212871477007866,0.174084573984146,5.97209978103638,0.693482935428619,0.904269993305206,0.604026556015015,0.552526533603668,0.200761556625366,0.175854131579399,6.16459989547729,1.10472786426544,1.02907025814056,0.616515219211578,0.616745889186859,0.167807787656784,0.211858093738556
"103","Niger","Sub-Saharan Africa",3.84500002861023,0.069399394094944,0.772647678852081,0.29707071185112,0.476916372776031,0.193865761160851,0.156391516327858,3.85599994659424,0.132702499628067,0.605297446250916,0.261615484952927,0.380407899618149,0.209700524806976,0.1717639118433,4.02799987792969,0.161925330758095,0.993025004863739,0.26850500702858,0.36365869641304,0.228673845529556,0.138572946190834,4.16550016403198,0.131352782249451,0.866567730903625,0.220829218626022,0.389786452054977,0.175356820225716,0.0989039167761803,4.62750005722046,0.138063475489616,0.773602247238159,0.365629971027374,0.318377315998077,0.187925040721893,0.102343954145908,4.90959978103638,0.108330331742764,0.703800141811371,0.298816353082657,0.435311615467072,0.208176895976067,0.13755476474762,5.07410001754761,0.161512091755867,0.402237355709076,0.16698631644249,0.516393840312958,0.200008973479271,0.157391637563705,NA,NA,NA,NA,NA,NA,NA
"104","Nigeria","Sub-Saharan Africa",5.26800012588501,0.654351711273193,0.904317796230316,0.160065218806267,0.343339592218399,0.272332489490509,0.0403047874569893,4.875,0.752163231372833,0.644979417324066,0.0510790199041367,0.278538823127747,0.232186615467072,0.0305018275976181,5.07399988174438,0.783756256103516,1.21577048301697,0.0569157302379608,0.394952565431595,0.230947196483612,0.0261215660721064,5.15539979934692,0.689119935035706,1.1717095375061,0.0477200746536255,0.461857050657272,0.201041728258133,0.0317503549158573,5.26459980010986,0.696423470973969,1.11104083061218,0.245146557688713,0.426005244255066,0.215326026082039,0.0408243089914322,4.72410011291504,0.64590185880661,0.986717939376831,0.167835935950279,0.435079455375671,0.221328124403954,0.047589935362339,4.75930023193359,0.662914752960205,0.625144839286804,0.0511422604322433,0.432787716388702,0.212368652224541,0.0388517864048481,4.55200004577637,1.07947182655334,0.732156693935394,0.299883335828781,0.444362580776215,0.174562498927116,0.0375305227935314
"105","North Cyprus","Western Europe",5.69500017166138,1.20805835723877,1.07008469104767,0.923564553260803,0.490268856287003,0.261692374944687,0.142803370952606,5.77099990844727,1.31141209602356,0.818259119987488,0.841418027877808,0.435961961746216,0.263217747211456,0.165783241391182,5.80999994277954,1.3469113111496,1.18630337715149,0.834647238254547,0.471203625202179,0.266845703125,0.155353352427483,NA,NA,NA,NA,NA,NA,NA,5.71770000457764,1.26315593719482,1.25195491313934,1.04215610027313,0.417481899261475,0.190667852759361,0.16193762421608,5.53550004959106,1.21279942989349,1.18308913707733,1.02612459659576,0.477885723114014,0.199160054326057,0.199802905321121,5.53550004959106,1.37677359580994,0.805999875068665,0.800586581230164,0.503215491771698,0.195888668298721,0.199752941727638,NA,NA,NA,NA,NA,NA,NA
"106","Norway","Western Europe",7.52199983596802,1.45899665355682,1.33095455169678,0.885209023952484,0.669731795787811,0.346989154815674,0.365034252405167,7.4980001449585,1.57744014263153,1.12689566612244,0.795789361000061,0.596085906028748,0.378948092460632,0.357757896184921,7.53700017929077,1.61646318435669,1.53352355957031,0.796666502952576,0.635422587394714,0.36201223731041,0.315963834524155,7.59369993209839,1.45562672615051,1.58233964443207,0.860762715339661,0.686420261859894,0.285636305809021,0.339687198400497,7.55389976501465,1.48776698112488,1.58154833316803,1.0281229019165,0.603499829769135,0.271304190158844,0.340883523225784,7.48799991607666,1.42420732975006,1.49517250061035,1.00807189941406,0.670200884342194,0.28798508644104,0.434100568294525,7.39249992370605,1.54345524311066,1.10808789730072,0.781767547130585,0.703135013580322,0.248918548226357,0.426838964223862,7.36509990692139,1.9971911907196,1.23904871940613,0.7860307097435,0.727647840976715,0.216640248894691,0.47399914264679
"107","Oman","Middle East and North Africa",6.85300016403198,1.36011373996735,1.08181941509247,0.762760996818542,0.632737755775452,0.215419381856918,0.325243383646011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","Pakistan","South Asia",5.19399976730347,0.595425307750702,0.414112478494644,0.514659345149994,0.121015951037407,0.336709260940552,0.104643382132053,5.13199996948242,0.688163638114929,0.261352568864822,0.403063833713531,0.146219745278358,0.311846017837524,0.138804361224174,5.26900005340576,0.72688353061676,0.672690689563751,0.402047783136368,0.23521526157856,0.315446019172668,0.124348066747189,5.47249984741211,0.652440428733826,0.809543192386627,0.423742711544037,0.334344774484634,0.216079860925674,0.113293156027794,5.65299987792969,0.676521182060242,0.886272490024567,0.535022735595703,0.313266664743423,0.220373973250389,0.0979036465287209,5.69329977035522,0.616799473762512,0.872979581356049,0.469933241605759,0.405421733856201,0.228705063462257,0.122592121362686,4.93400001525879,0.636890530586243,0.42349037528038,0.322224617004395,0.418382078409195,0.251620471477509,0.0971676632761955,4.51579999923706,1.04873049259186,0.412577539682388,0.374049305915833,0.447769552469254,0.181046634912491,0.111688859760761
"109","Palestinian Territories","Middle East and North Africa",4.71500015258789,0.598673701286316,0.925576329231262,0.660154759883881,0.244985550642014,0.11250788718462,0.12904691696167,4.75400018692017,0.670235455036163,0.716294169425964,0.568437993526459,0.177438765764236,0.111536279320717,0.106133855879307,4.77500009536743,0.716249227523804,1.15564715862274,0.565666973590851,0.25471106171608,0.114173173904419,0.0892826020717621,4.74329996109009,0.642410695552826,1.21677112579346,0.6024050116539,0.266158401966095,0.0859548300504684,0.0764569342136383,4.69630002975464,0.656588613986969,1.24704205989838,0.671695411205292,0.224934652447701,0.102886073291302,0.0661784633994102,4.55280017852783,0.587819218635559,1.19475555419922,0.61382657289505,0.298700749874115,0.0918162614107132,0.0719136521220207,4.51669979095459,0.646061837673187,0.818574666976929,0.433748185634613,0.330091714859009,0.0819539800286293,0.0752678439021111,NA,NA,NA,NA,NA,NA,NA
"110","Panama","Latin America and Caribbean",6.78599977493286,1.06352853775024,1.1985034942627,0.796606779098511,0.54210376739502,0.244336664676666,0.0926994010806084,6.70100021362305,1.18305730819702,0.989121317863464,0.708346545696259,0.489274471998215,0.241801291704178,0.0842297524213791,6.4520001411438,1.23374843597412,1.37319254875183,0.706156134605408,0.550026834011078,0.21055693924427,0.070983923971653,6.42999982833862,1.11220049858093,1.43839037418365,0.758799850940704,0.596867084503174,0.124509714543819,0.0630914345383644,6.32130002975464,1.14939904212952,1.44156181812286,0.910402655601501,0.515665113925934,0.108790814876556,0.0542851462960243,6.30480003356934,1.09766781330109,1.37614929676056,0.878546535968781,0.579849779605865,0.0972073078155518,0.0542305260896683,6.17959976196289,1.29785692691803,0.976140022277832,0.666877090930939,0.596409022808075,0.0794986262917519,0.0533491633832455,6.30910015106201,1.71488499641418,1.10658442974091,0.709470808506012,0.59234881401062,0.0488565564155579,0.0512900277972221
"111","Paraguay","Latin America and Caribbean",5.87799978256226,0.759846270084381,1.30477154254913,0.660979926586151,0.538987338542938,0.342397332191467,0.0824158266186714,5.53800010681152,0.89372980594635,1.1111067533493,0.582954883575439,0.462351620197296,0.252958059310913,0.0739598572254181,5.49300003051758,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,5.6806001663208,0.834580302238464,1.5220855474472,0.615015685558319,0.540538311004639,0.162014126777649,0.0740457102656364,5.74270009994507,0.855466783046722,1.47534894943237,0.776505172252655,0.51417601108551,0.183693036437035,0.0802415087819099,5.69210004806519,0.897990822792053,1.36819756031036,0.735869646072388,0.586510062217712,0.204299241304398,0.0650773793458939,5.65259981155396,0.982720017433167,0.970435798168182,0.548704743385315,0.601954638957977,0.206312462687492,0.0367732867598534,5.57829999923706,1.4085841178894,1.13027727603912,0.624463796615601,0.628877460956573,0.171242371201515,0.0593643449246883
"112","Peru","Latin America and Caribbean",5.82399988174438,0.900189161300659,0.974586367607117,0.730165541172028,0.414958417415619,0.14981946349144,0.0598933920264244,5.74300003051758,0.996017813682556,0.812553644180298,0.629942834377289,0.375016838312149,0.14527054131031,0.052919939160347,5.71500015258789,1.03522527217865,1.21877038478851,0.630166113376617,0.450002878904343,0.126819714903831,0.0470490865409374,5.66319990158081,0.933516442775726,1.2489777803421,0.674034237861633,0.529976725578308,0.0915544629096985,0.0341666489839554,5.6971001625061,0.959802091121674,1.27369165420532,0.854449510574341,0.454530954360962,0.0834203436970711,0.0273859202861786,5.79680013656616,0.918549180030823,1.2084059715271,0.824444174766541,0.51321005821228,0.0916118174791336,0.0270326603204012,5.83960008621216,0.986296117305756,0.832876086235046,0.622719466686249,0.535666644573212,0.0874461606144905,0.0307432804256678,5.55910015106201,1.39749467372894,0.864610910415649,0.734853148460388,0.545259237289429,0.0895951017737389,0.0369969941675663
"113","Philippines","Southeast Asia",5.07299995422363,0.705324530601501,1.0351597070694,0.581138610839844,0.62544584274292,0.249910891056061,0.122786454856396,5.27899980545044,0.812171459197998,0.878772020339966,0.470356583595276,0.548538148403168,0.216740772128105,0.117567896842957,5.42999982833862,0.85769921541214,1.25391757488251,0.468009054660797,0.585214674472809,0.193513423204422,0.0993318930268288,5.52409982681274,0.77534019947052,1.31237256526947,0.512647867202759,0.642839789390564,0.119924291968346,0.105176493525505,5.6314001083374,0.807362616062164,1.29256892204285,0.656877875328064,0.558183670043945,0.117282196879387,0.107008181512356,6.00600004196167,0.775120675563812,1.24538171291351,0.602189481258392,0.62191516160965,0.129260212182999,0.130385726690292,5.88019990921021,0.852559626102448,0.827559590339661,0.425873011350632,0.651310324668884,0.124803490936756,0.126000985503197,5.90360021591187,1.26769125461578,0.911906719207764,0.513977646827698,0.678493022918701,0.107291348278522,0.141673982143402
"114","Poland","Central and Eastern Europe",5.79099988937378,1.12554979324341,1.27947926521301,0.779030799865723,0.531215608119965,0.167591840028763,0.0421171076595783,5.83500003814697,1.24584698677063,1.04684782028198,0.690581023693085,0.451902389526367,0.144434735178947,0.0549958162009716,5.97300004959106,1.29178786277771,1.44571197032928,0.699475347995758,0.520342111587524,0.158465966582298,0.0593078061938286,6.1230001449585,1.17554104328156,1.44783234596252,0.780831038951874,0.545728802680969,0.107574678957462,0.0638600885868073,6.18170022964478,1.20593559741974,1.43847978115082,0.884074628353119,0.482749462127686,0.116743952035904,0.0504945181310177,6.1862998008728,1.16922914981842,1.31039977073669,0.868038475513458,0.557903528213501,0.0633742436766624,0.160541251301765,6.166100025177,1.30897605419159,0.981569051742554,0.668437957763672,0.558366894721985,0.0804255753755569,0.130091965198517,6.12279987335205,1.75750410556793,1.17359149456024,0.711644232273102,0.522992134094238,0.124177150428295,0.140117719769478
"115","Portugal","Western Europe",5.10200023651123,1.15991032123566,1.13935351371765,0.875189304351807,0.514688611030579,0.137193202972412,0.0107776019722223,5.1230001449585,1.27607440948486,0.943668901920319,0.793625771999359,0.447265118360519,0.11690641194582,0.0152057725936174,5.19500017166138,1.3151752948761,1.36704301834106,0.795843541622162,0.498465299606323,0.0951027125120163,0.0158694516867399,5.41039991378784,1.18751454353333,1.42946827411652,0.883593618869781,0.562037467956543,0.05491117015481,0.0166215822100639,5.69250011444092,1.22072994709015,1.43080341815948,0.999308705329895,0.508114755153656,0.0468167588114738,0.0249647423624992,5.9109001159668,1.16880083084106,1.33953034877777,0.979315280914307,0.589895188808441,0.0530369468033314,0.0277334656566381,5.92899990081787,1.32267737388611,0.939128816127777,0.759706079959869,0.620548784732819,0.0285458359867334,0.0331712178885937,6.01630020141602,1.7598922252655,1.07846307754517,0.776639759540558,0.654688060283661,0.0163303520530462,0.039165772497654
"116","Qatar","Middle East and North Africa",6.61100006103516,1.69041514396667,1.07860231399536,0.797332227230072,0.640395522117615,0.325731337070465,0.522077560424805,6.375,1.82426559925079,0.87963730096817,0.717229843139648,0.566785216331482,0.323877066373825,0.480493426322937,6.375,1.87076568603516,1.27429687976837,0.710098087787628,0.604130983352661,0.330473870038986,0.439299255609512,6.37449979782104,1.64905393123627,1.30331683158875,0.748002648353577,0.654051005840302,0.256496638059616,0.170544922351837,6.37449979782104,1.68409383296967,1.31306219100952,0.870899319648743,0.555309414863586,0.219678476452827,0.166520208120346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
